보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,cluster_0,cluster_1,cluster_2,cluster_3
100,24.0,23.14,6.0,4,4,0,35.8393569350488,128.766441682465,1272.0,162.0,82.0,290.0,2877.0,78.0,56.0,1,1,0,,0.09419099948661373,0.309129180159465,0,1,0,0
200,32.0,25.0,6.0,2,4,1,35.8415050540336,128.758356278472,764.0,290.0,92.0,145.0,2267.0,36.0,60.0,0,1,0,,0.010585252456523881,0.36508310779739095,0,0,0,1
200,44.0,25.0,6.0,3,4,0,35.8384686912828,128.757748528632,504.0,305.0,119.0,97.0,2095.0,149.0,206.0,0,1,0,,0.2564845423459563,0.22156316687651423,1,0,0,0
100,30.0,26.45,6.0,1,3,0,35.8395490262588,128.752624371781,364.0,99.0,86.0,264.0,1706.0,45.0,202.0,0,1,0,,-0.31966916787682625,-0.38854088550975935,1,0,0,0
200,36.0,29.75,6.0,3,4,1,35.8400713261697,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,0,1,0,,0.18629969747554342,0.5818932348392715,0,0,0,1
200,35.0,26.45,7.0,1,3,0,35.8398712495728,128.75211906128,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,0,0,0,,0.14136136913484482,-0.515043429299327,0,0,1,0
200,36.0,27.0,6.0,2,4,0,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,1,1,0,,-0.534559769586995,-0.09972234579386664,1,0,0,0
200,35.0,25.6,6.0,2,4,1,35.8400713261704,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,1,0,0,,0.18629969747554326,0.5818932348392718,0,0,0,1
300,35.0,35.0,9.0,2,4,0,35.8027599962458,128.737741454492,3498.0,212.0,89.0,175.0,2721.0,107.0,62.0,1,0,0,,0.0871887367780211,0.3983016003553018,0,1,0,0
70,23.0,39.67,6.0,2,3,0,35.8164023949149,128.762786628838,2384.0,295.0,95.0,646.0,3074.0,224.0,47.0,1,0,0,,0.40971063997124063,0.20030682968489794,0,1,0,0
150,34.0,33.06,6.0,2,4,0,35.8383699588863,128.757900399051,511.0,321.0,123.0,106.0,2105.0,163.0,209.0,1,0,0,,0.31360812027241197,0.21962103581233874,0,1,0,0
200,35.0,25.2,6.0,3,4,0,35.8295790798413,128.739278219337,529.0,136.0,164.0,301.0,509.0,164.0,213.0,1,0,0,,0.3303586283838715,-0.11817759597492858,0,1,0,0
200,35.0,39.67,6.0,2,4,1,35.8422696486298,128.758855470916,858.0,343.0,151.0,235.0,2344.0,104.0,119.0,1,1,0,,0.4673493659874185,0.16355533476331477,0,0,0,1
100,28.0,33.06,19.0,2,4,0,35.8367321360268,128.73201126381,444.0,303.0,42.0,292.0,522.0,52.0,63.0,1,0,0,,0.1977761218608645,-0.043803616956180326,0,1,0,0
100,30.0,33.06,6.0,3,4,0,35.821274811659,128.728455905188,1421.0,54.0,15.0,119.0,1450.0,200.0,44.0,1,0,0,,-0.013038595867682575,0.007805403225931257,0,1,0,0
100,30.0,36.36,24.0,2,3,0,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,1,0,0,,0.4117045319151404,0.1984796058245382,0,1,0,0
200,25.0,33.06,16.0,2,4,0,35.839354409991,128.765724604125,1209.0,120.0,47.0,248.0,2814.0,64.0,96.0,1,1,0,,-0.098141891690595,0.3301487974473734,0,1,0,0
100,26.0,33.06,6.0,2,4,0,35.8139623647189,128.731025600123,2247.0,152.0,136.0,159.0,2154.0,118.0,147.0,1,0,0,,0.09132365226620377,-0.12172951770928178,0,1,0,0
200,35.0,33.06,26.0,3,3,0,35.8306894187141,128.747812757588,717.0,733.0,129.0,843.0,1138.0,143.0,148.0,1,0,0,,0.31584118743941764,0.1378533708666436,0,1,0,0
200,31.0,39.67,6.0,3,4,0,35.8438538796352,128.750893736092,861.0,353.0,170.0,728.0,1839.0,89.0,151.0,1,0,0,,0.4993920597646172,-0.07297320698553447,0,1,0,0
200,40.0,29.75,6.0,3,4,1,35.8409824681273,128.755831843447,588.0,95.0,49.0,182.0,2036.0,13.0,169.0,1,1,0,,-0.478111842946746,-0.010170991894658393,0,0,0,1
100,27.0,39.67,6.0,1,4,0,35.8021268184917,128.737139727969,3573.0,284.0,0.0,263.0,2632.0,56.0,125.0,1,0,0,,0.022242200116630334,0.495552951740515,0,1,0,0
100,25.0,33.06,6.0,1,3,0,35.8295139834887,128.730393147347,537.0,280.0,109.0,370.0,602.0,56.0,142.0,1,0,0,,0.28847353832320144,-0.18660851257770927,0,1,0,0
200,36.0,33.06,6.0,3,4,0,35.8381181814187,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,1,1,0,,-0.49334216022465066,-0.13061066367326818,1,0,0,0
200,33.0,36.36,11.0,2,4,0,35.8171348542917,128.75561987948,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0,1,0,0,,0.20562798667866924,0.17311705816079148,0,1,0,0
150,35.0,33.06,6.0,2,4,0,35.8407644449349,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,1,1,0,,-0.42195138864282666,0.1449279584818726,1,0,0,0
100,33.0,42.98,6.0,2,4,1,35.8186467597205,128.756637652176,1990.0,255.0,63.0,321.0,2484.0,226.0,178.0,1,0,0,,0.32486614090129406,0.21504961835407393,0,0,0,1
200,30.0,33.06,24.0,1,3,0,35.84213558141,128.75142160989,664.0,340.0,133.0,545.0,1758.0,25.0,143.0,1,1,0,,0.45349692421897353,-0.1654882300510879,0,0,1,0
100,20.0,33.06,6.0,3,4,0,35.8254652250023,128.726890572927,964.0,431.0,167.0,235.0,1142.0,43.0,170.0,1,0,0,,0.39644995727001414,-0.046846562067792606,0,1,0,0
100,25.0,35.0,6.0,3,3,0,35.8188768562211,128.755451014989,1949.0,169.0,53.0,245.0,2386.0,276.0,119.0,1,0,0,,0.2797024309464031,0.15609722064784973,0,1,0,0
300,32.0,36.36,7.0,2,3,0,35.8242781967042,128.723323215821,1178.0,191.0,106.0,119.0,1204.0,97.0,134.0,1,1,0,,-0.02761562343244247,-0.2698467026811248,0,1,0,0
100,30.0,33.06,6.0,3,4,0,35.8431061792383,128.751539240503,769.0,364.0,152.0,629.0,1831.0,106.0,147.0,1,1,0,,0.539302399553822,-0.11852761064738848,0,0,1,0
200,38.0,33.06,6.0,3,5,1,35.8415726717679,128.757627336635,729.0,224.0,117.0,164.0,2210.0,31.0,122.0,1,1,0,,-0.01242300944029995,0.09913663831238655,0,0,0,1
100,23.0,22.08,6.0,3,4,0,35.8397949978155,128.764305740899,1104.0,86.0,125.0,152.0,2704.0,76.0,99.0,1,0,0,,0.022995487699383116,0.14189384623518644,0,1,0,0
200,30.0,33.06,6.0,4,4,0,35.8431883045487,128.763603313413,1237.0,349.0,58.0,146.0,2775.0,98.0,124.0,1,1,0,,0.20565659644592146,0.6311971309866755,0,1,0,0
200,20.0,41.32,26.0,2,3,0,35.8206759276083,128.725451894456,1510.0,157.0,170.0,334.0,1641.0,73.0,194.0,1,0,0,,0.3518123989154461,-0.546652604282552,0,0,1,0
300,38.0,27.63,10.0,3,4,0,35.827326840798,128.73528662374,916.0,115.0,30.0,191.0,630.0,97.0,195.0,1,0,0,,0.027158523779235066,-0.11112569547622886,0,1,0,0
100,28.0,33.06,14.0,6,6,1,35.8247807421868,128.736612415802,1112.0,148.0,43.0,12.0,918.0,179.0,87.0,1,0,0,,0.08466034786195359,0.01219124251744409,0,0,0,1
100,25.0,33.06,26.0,2,4,0,35.8247945367934,128.727258886386,1034.0,405.0,186.0,315.0,1176.0,107.0,158.0,1,0,0,,0.484342045715433,-0.13627592891084753,0,0,1,0
100,20.0,23.14,6.0,2,3,0,35.8162108958394,128.762971582977,2410.0,305.0,112.0,637.0,3100.0,242.0,74.0,1,0,0,,0.4092615781861959,0.1956668197894965,0,1,0,0
100,25.0,26.45,6.0,2,4,0,35.8206234682492,128.756779575632,1776.0,97.0,141.0,211.0,2360.0,133.0,139.0,0,1,0,,0.16248811114896028,-0.1110086625742098,0,0,1,0
100,30.0,29.75,6.0,2,4,0,35.8207556914602,128.755871344685,1747.0,15.0,61.0,128.0,2285.0,118.0,72.0,1,1,0,,-0.31113514179772267,0.03656077726295645,0,1,0,0
200,35.0,42.98,6.0,2,4,0,35.8205788336725,128.756251379156,1772.0,54.0,94.0,165.0,2324.0,133.0,97.0,1,1,0,,-0.13170185229867465,-0.0173577501928814,0,1,0,0
200,48.0,20.0,6.0,3,3,0,35.8389684806623,128.75269515277,300.0,89.0,40.0,223.0,1686.0,48.0,240.0,0,1,0,,-0.5172687819276008,-0.20437054056041318,1,0,0,0
70,20.0,26.45,6.0,3,4,0,35.8252842932071,128.720752553716,1192.0,328.0,47.0,177.0,1059.0,89.0,74.0,1,0,0,,0.07753028031758169,0.0033255284429762034,0,1,0,0
100,23.0,26.45,6.0,3,4,0,35.8224341978303,128.719235140234,1531.0,45.0,201.0,52.0,1376.0,100.0,38.0,1,0,0,,0.22406845332142378,-0.1745587804548833,0,1,0,0
70,20.0,26.45,6.0,3,4,0,35.8255407739022,128.722147638039,1099.0,356.0,49.0,62.0,1045.0,146.0,73.0,0,0,0,,0.16724495418736976,0.11270757387216432,0,1,0,0
100,22.0,23.14,6.0,3,4,0,35.8274879182728,128.72967107118,739.0,381.0,185.0,291.0,807.0,290.0,192.0,1,0,0,,0.32555746634885946,0.08328149689281668,0,1,0,0
300,30.0,40.0,7.0,2,3,0,35.8220075082946,128.718718848552,1596.0,63.0,263.0,105.0,1427.0,157.0,65.0,1,0,0,,0.36043436136616,-0.0499092382450596,0,1,0,0
200,36.0,27.0,6.0,2,4,0,35.8394956093357,128.759238550287,678.0,423.0,114.0,116.0,2258.0,11.0,67.0,1,1,0,,0.2847413296843581,0.42698037038687753,0,1,0,0
100,28.0,30.0,6.0,2,4,0,35.8172003935159,128.755291068147,2133.0,183.0,104.0,196.0,2503.0,109.0,180.0,0,0,0,,0.05127625435027078,0.18592097069766886,0,1,0,0
100,25.0,26.45,6.0,3,4,0,35.8229492876268,128.723261177278,1317.0,56.0,68.0,82.0,1347.0,161.0,29.0,1,1,0,,-0.11142500138892779,-0.13159748728413684,0,1,0,0
200,38.0,38.0,6.0,4,4,0,35.8386866609946,128.757749354472,516.0,298.0,124.0,73.0,2102.0,138.0,182.0,1,1,0,,0.2338320483381614,0.22500457912040034,0,1,0,0
150,34.0,29.75,27.0,1,3,0,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,1,1,0,,-0.21250987720052406,-0.3947045186249183,0,0,1,0
300,35.0,30.5,6.0,2,4,0,35.8103764792821,128.759219384801,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0,1,0,0,,0.17415111502193076,0.4089832717839301,0,1,0,0
70,27.0,20.1,6.0,1,3,0,35.8403923468347,128.753078083755,458.0,141.0,112.0,300.0,1785.0,99.0,103.0,0,1,0,,-0.0003066513172753074,-0.45414068008572905,1,0,0,0
100,28.0,22.5,6.0,1,3,0,35.8419433633431,128.751638506761,640.0,318.0,159.0,516.0,1762.0,52.0,169.0,1,1,0,,0.5349226126476272,-0.2723568603832366,0,0,1,0
200,38.0,30.0,6.0,2,3,0,35.8386281989666,128.754313930231,293.0,84.0,65.0,80.0,1807.0,91.0,187.0,1,1,0,,-0.4884885612726187,-0.08895062166550895,1,0,0,0
200,35.0,30.0,6.0,3,4,0,35.8392217870554,128.759495008596,682.0,358.0,130.0,140.0,2270.0,39.0,105.0,1,1,0,,0.27873936675878147,0.3371148040196455,0,1,0,0
200,35.0,29.75,6.0,4,4,0,35.822573341308896,128.75737622299005,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,0,1,0,,0.5603994250753209,-0.16307696717609815,0,0,1,0
150,33.0,30.0,6.0,1,3,0,35.8406172765717,128.753626980724,488.0,157.0,92.0,296.0,1840.0,131.0,54.0,1,1,0,,-0.005193411733932857,-0.30370482844419994,1,0,0,0
150,34.0,30.0,7.0,1,3,0,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,0,1,0,,-0.21250987720052406,-0.3947045186249183,1,0,0,0
200,30.0,28.0,6.0,3,4,0,35.840076312331,128.756958850487,561.0,231.0,19.0,40.0,2088.0,96.0,106.0,1,1,0,,-0.29157139784808056,0.3967829018221179,1,0,0,0
200,40.0,30.0,6.0,2,3,0,35.8391053565248,128.751156772356,350.0,224.0,126.0,319.0,1566.0,97.0,327.0,0,1,0,,0.23858761859077462,-0.4588075706617574,0,0,1,0
200,35.0,25.0,6.0,3,4,0,35.8392217870554,128.759495008596,682.0,358.0,130.0,140.0,2270.0,39.0,105.0,0,1,0,,0.27873936675878147,0.3371148040196455,1,0,0,0
200,38.0,26.44,6.0,2,2,0,35.8391053565248,128.751156772356,350.0,224.0,126.0,319.0,1566.0,97.0,327.0,0,1,0,,0.23858761859077462,-0.4588075706617574,0,0,1,0
100,27.0,20.0,6.0,2,3,0,35.8398574463648,128.751044708729,430.0,245.0,208.0,387.0,1595.0,108.0,287.0,1,1,0,,0.5964746652480429,-0.39648296687723183,0,0,1,0
200,30.0,22.5,6.0,3,3,0,35.8411130244437,128.753241470739,539.0,180.0,155.0,361.0,1836.0,92.0,56.0,1,1,0,,0.37027542544188097,-0.4974465018668065,1,0,0,0
200,44.0,26.45,6.0,4,4,0,35.8373416662734,128.751157397616,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,0,1,0,,-0.04732871445842072,0.14391631424443643,1,0,0,0
200,34.0,26.45,6.0,2,4,0,35.8407867376239,128.755141590639,542.0,93.0,62.0,218.0,1971.0,63.0,113.0,1,1,0,,-0.48365576056526466,-0.15892103200534735,1,0,0,0
200,45.0,27.0,6.0,2,3,0,35.8391006216776,128.753933785512,329.0,29.0,12.0,141.0,1794.0,43.0,219.0,0,1,0,,-0.527229044120611,-0.04130826836948199,1,0,0,0
100,28.0,23.14,6.0,1,3,0,35.8387264464297,128.754441812874,308.0,71.0,67.0,79.0,1822.0,96.0,201.0,0,1,0,,-0.4703129263749582,-0.09662585579829595,1,0,0,0
200,35.0,23.14,6.0,3,4,0,35.8381484256469,128.752919691609,208.0,134.0,61.0,134.0,1671.0,45.0,150.0,0,1,0,,-0.4938222243033937,-0.138029889949508,1,0,0,0
200,34.0,23.14,6.0,3,4,0,35.8399884143587,128.759418316543,721.0,273.0,60.0,104.0,2291.0,67.0,44.0,1,1,0,,-0.13627575330939878,0.4833374221731916,1,0,0,0
300,38.0,27.0,6.0,3,4,1,35.8400148615836,128.761051278855,848.0,299.0,111.0,180.0,2431.0,184.0,129.0,0,1,0,,0.34985480212126013,0.265985430530335,0,0,0,1
200,40.0,23.14,6.0,3,4,0,35.8382540618809,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,1,1,0,,0.24053814180246297,0.5449615054769636,1,0,0,0
200,39.0,20.0,6.0,4,4,0,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,1,1,0,,0.24053814180246297,0.5449615054769636,1,0,0,0
200,40.0,20.0,6.0,2,4,0,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,0,1,0,,0.24053814180246283,0.5449615054769633,1,0,0,0
200,37.0,27.0,6.0,2,4,0,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,1,1,0,,-0.42195138864282666,0.1449279584818726,1,0,0,0
100,33.0,27.0,6.0,3,4,0,35.8400589135429,128.756077977503,511.0,158.0,62.0,108.0,2014.0,51.0,184.0,1,1,0,,-0.47265481140276394,0.09783531795640689,1,0,0,0
300,45.0,30.0,6.0,1,3,0,35.8233248697366,128.754404561486,1447.0,158.0,138.0,266.0,2014.0,140.0,241.0,1,1,0,,0.2463405545779003,-0.2907233809797749,0,0,1,0
100,25.0,30.0,6.0,2,3,0,35.8225556862374,128.756136825413,1554.0,197.0,75.0,234.0,2192.0,61.0,254.0,1,1,0,,-0.2160372133822084,0.08573054509946393,0,0,1,0
100,25.0,30.0,6.0,3,3,0,35.822554705017,128.75613613992,1554.0,196.0,75.0,234.0,2192.0,61.0,254.0,1,1,0,,-0.21816998243664656,0.08364780087250423,1,0,0,0
100,30.0,34.0,6.0,2,3,0,35.8222246705001,128.756934253447,1605.0,190.0,140.0,264.0,2272.0,72.0,256.0,1,1,0,,0.20188863752658093,-0.14065534615902026,0,0,1,0
100,30.0,26.45,6.0,3,3,0,35.8223008036294,128.756836461685,1595.0,193.0,131.0,262.0,2260.0,73.0,258.0,1,1,0,,0.15254230277037858,-0.11619952757668708,0,0,1,0
100,32.0,20.0,6.0,3,4,0,35.8379795561608,128.758420107382,536.0,381.0,73.0,155.0,2138.0,137.0,235.0,1,1,0,,0.23991305543467534,0.4355353154380559,1,0,0,0
300,45.0,30.0,6.0,2,4,1,35.8425554903905,128.759378184807,913.0,26.0,151.0,247.0,2400.0,106.0,67.0,1,1,0,,0.13753557445280462,-0.15737094167757135,0,0,0,1
200,33.0,20.0,6.0,2,4,0,35.840091324207,128.759578183537,740.0,261.0,42.0,116.0,2309.0,83.0,58.0,0,1,0,,-0.17648981703447855,0.4912492763269743,1,0,0,0
200,35.0,20.0,6.0,1,3,0,35.8389809379283,128.754144629484,322.0,52.0,30.0,118.0,1807.0,63.0,222.0,1,1,0,,-0.5800521960018981,-0.05902684689356255,1,0,0,0
100,30.0,29.75,6.0,3,4,0,35.8217299223371,128.757866701383,1679.0,218.0,232.0,318.0,2373.0,136.0,282.0,0,1,0,,0.5764383327004888,-0.13567293082678558,0,0,1,0
300,37.0,27.0,6.0,4,4,0,35.8409652299403,128.755439023677,571.0,78.0,55.0,207.0,2003.0,38.0,134.0,1,1,0,,-0.5094529642015679,-0.10507268523190268,1,0,0,0
200,35.0,26.44,6.0,1,3,0,35.83965570725316,128.75239663753862,378.0,123.0,108.0,288.0,1693.0,32.0,205.0,0,1,0,,-0.13725215067197602,-0.435609606540264,1,0,0,0
100,30.0,40.0,6.0,3,4,0,35.8158422896725,128.763238804796,2457.0,320.0,144.0,616.0,3144.0,273.0,121.0,0,1,0,,0.39422054910615756,0.18314754487784882,0,1,0,0
150,33.0,22.5,6.0,1,3,0,35.8406172765717,128.753626980724,488.0,157.0,92.0,296.0,1840.0,131.0,54.0,1,1,0,,-0.005193411733932857,-0.30370482844419994,1,0,0,0
200,35.0,30.0,6.0,2,3,0,35.8405402920606,128.753542504211,478.0,149.0,93.0,292.0,1829.0,127.0,65.0,0,1,0,,-0.03015194480916764,-0.32529330748294555,1,0,0,0
200,32.0,30.0,6.0,3,3,0,35.8409805199581,128.753836842393,530.0,138.0,111.0,326.0,1876.0,125.0,10.0,1,1,0,,0.09191713776005193,-0.39285765857589716,1,0,0,0
70,21.0,20.1,6.0,1,3,0,35.8411134757347,128.752141960586,542.0,252.0,224.0,415.0,1750.0,18.0,155.0,0,1,0,,0.5245558676382337,-0.27821759658407835,0,0,1,0
200,37.0,27.0,6.0,2,4,0,35.8397517838038,128.762295361595,934.0,255.0,47.0,201.0,2529.0,214.0,79.0,1,1,0,,0.24004836412877534,0.3008491691060983,0,1,0,0
200,40.0,27.0,6.0,3,4,0,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,1,1,0,,0.24053814180246283,0.5449615054769633,0,1,0,0
200,38.0,27.0,6.0,3,4,0,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,0,1,0,,-0.42195138864282666,0.1449279584818726,1,0,0,0
100,30.0,33.0,20.0,3,3,0,35.8447005467169,128.756365152493,989.0,359.0,240.0,529.0,2287.0,116.0,384.0,1,1,0,,0.5715086184601398,-0.06182805402889745,0,0,1,0
200,30.0,30.0,6.0,1,3,0,35.8385426361364,128.750969103647,304.0,252.0,87.0,285.0,1524.0,70.0,307.0,1,1,0,,0.0096139086355,-0.27462230260315706,0,0,1,0
100,25.0,33.5,6.0,1,3,0,35.8163770562557,128.76256048011,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,0,1,0,,0.401994407387117,0.20756323449903918,0,1,0,0
200,37.0,33.05,6.0,2,4,0,35.8097727727191,128.759394575471,3005.0,119.0,28.0,110.0,3362.0,75.0,135.0,1,0,0,,0.11897892726652723,0.3998213569951702,0,1,0,0
200,38.0,33.05,6.0,2,4,0,35.8105790289368,128.759584171563,2921.0,195.0,119.0,79.0,3305.0,64.0,77.0,1,0,0,,0.223651525426112,0.39225160397208286,0,1,0,0
200,33.0,39.67,6.0,4,4,0,35.8308998462069,128.747458622594,677.0,696.0,129.0,844.0,1102.0,155.0,184.0,1,1,0,,0.31958716315317753,0.13662958780166723,0,1,0,0
200,34.0,23.14,6.0,3,3,0,35.8379810484763,128.753082894221,191.0,145.0,37.0,110.0,1678.0,68.0,127.0,0,1,0,,-0.5254299412960242,-0.022068903936679617,1,0,0,0
100,25.0,29.5,6.0,2,3,0,35.8162160278671,128.762670875616,2400.0,279.0,85.0,623.0,3078.0,215.0,65.0,1,1,0,,0.4085012389219437,0.20694565190029546,0,1,0,0
200,33.0,27.0,6.0,2,2,1,35.8397707966362,128.751369721666,411.0,214.0,188.0,362.0,1616.0,77.0,267.0,0,1,0,,0.5068767419217207,-0.48801772105070973,0,0,0,1
200,35.0,30.0,6.0,2,4,0,35.8381181814194,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,1,1,0,,-0.49334216022465066,-0.13061066367326818,1,0,0,0
200,45.0,30.0,6.0,2,4,0,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,0,1,0,,-0.12700825180989986,0.14678383211403964,1,0,0,0
150,33.0,30.0,7.0,2,3,0,35.8378024582009,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,1,1,0,,-0.48524967754768356,0.16011117268457584,1,0,0,0
100,32.0,30.0,6.0,2,3,0,35.8395320698366,128.751068100556,396.0,235.0,173.0,358.0,1580.0,97.0,304.0,1,1,0,,0.49677263353799933,-0.47997372905760055,0,0,1,0
200,39.0,30.0,6.0,4,4,0,35.8407644449356,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,1,1,0,,-0.42195138864282666,0.1449279584818726,1,0,0,0
200,44.0,26.45,6.0,1,4,0,35.8393211364746,128.7531585693364,340.0,45.0,42.0,210.0,1740.0,39.0,204.0,0,1,0,,-0.5203217034521372,-0.1936106797952403,1,0,0,0
200,35.0,40.0,6.0,2,4,0,35.8205506016499,128.732771329117,1553.0,90.0,97.0,202.0,1405.0,196.0,151.0,0,1,0,,0.11437091899241814,-0.1898670163895738,0,1,0,0
200,37.0,39.67,6.0,2,4,0,35.8100857333022,128.759499275934,2973.0,155.0,64.0,86.0,3341.0,57.0,105.0,1,0,0,,0.13671878764989948,0.43346049599500286,0,1,0,0
100,27.0,39.67,6.0,3,4,0,35.826258389293,128.727637283352,869.0,187.0,87.0,179.0,1032.0,137.0,152.0,1,1,0,,0.06177033422396151,-0.24196496284411334,0,1,0,0
200,33.0,27.0,6.0,3,4,1,35.8400713261704,128.759110051194,704.0,268.0,78.0,75.0,2268.0,71.0,16.0,0,1,0,,-0.0999721963221338,0.43862484080983116,0,0,0,1
100,35.0,23.14,7.0,3,3,0,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,1,1,0,,-0.25898646396464536,0.0006526376062916809,1,0,0,0
200,45.0,26.45,6.0,2,4,0,35.8392730233987,128.750868403338,378.0,250.0,155.0,351.0,1551.0,116.0,335.0,0,1,0,,0.45728034379020266,-0.43869551365605425,0,0,1,0
300,40.0,35.5,6.0,2,4,0,35.8185087606964,128.749765640974,1903.0,173.0,146.0,284.0,2060.0,26.0,63.0,1,0,0,,0.15806417955514904,-0.2801903129015005,0,1,0,0
100,32.0,26.45,6.0,1,3,0,35.83898822610862,128.7529352950363,302.0,68.0,31.0,209.0,1706.0,48.0,234.0,0,1,0,,-0.5379769165651176,-0.16549990462971217,1,0,0,0
300,34.9,25.0,6.0,4,4,1,35.8451082000229,128.708088842982,553.0,121.0,39.0,516.0,708.0,233.0,450.0,0,0,0,,0.27766646619239427,0.030525308936989817,0,0,0,1
100,33.0,26.45,6.0,3,4,0,35.8381491845981,128.751502171386,241.0,226.0,24.0,220.0,1551.0,49.0,243.0,0,1,0,,-0.3055844483900857,-0.009945584041514641,1,0,0,0
200,40.0,28.0,6.0,3,4,0,35.8382540618816,128.759581754762,645.0,466.0,38.0,190.0,2247.0,37.0,208.0,0,1,0,,0.24053814180246283,0.5449615054769633,1,0,0,0
200,38.0,30.0,6.0,3,4,0,35.8403106927139,128.756558414277,559.0,194.0,32.0,83.0,2065.0,90.0,139.0,1,1,0,,-0.40295550059178115,0.28755928387917934,1,0,0,0
100,27.0,29.8,6.0,2,4,0,35.838700492565,128.760134442261,709.0,418.0,108.0,209.0,2309.0,37.0,184.0,1,1,0,,0.3268466401159541,0.4280806123731484,0,1,0,0
200,35.0,34.0,6.0,3,4,0,35.8225724727927,128.75737399092,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,1,1,0,,0.5603994250753209,-0.16307696717609815,0,0,1,0
200,39.0,30.0,6.0,3,4,0,35.8386709827854,128.757465920057,493.0,273.0,99.0,84.0,2078.0,116.0,190.0,1,1,0,,0.04478178317604745,0.25693307787116154,1,0,0,0
150,35.0,26.45,7.0,2,3,0,35.839872435213685,128.75211809134353,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,0,1,0,,0.14136136913484473,-0.5150434292993269,0,0,1,0
150,34.0,23.14,7.0,3,3,0,35.8400571031729,128.752937790713,420.0,114.0,87.0,279.0,1757.0,98.0,140.0,0,1,0,,-0.21250987720052406,-0.3947045186249183,1,0,0,0
200,30.0,26.45,6.0,4,4,0,35.8379224373462,128.754239954949,221.0,153.0,1.0,80.0,1775.0,67.0,110.0,0,1,0,,-0.48336554066462956,0.1432262284052165,1,0,0,0
300,45.0,35.5,6.0,2,4,0,35.839341310672,128.761515804316,852.0,335.0,119.0,243.0,2448.0,180.0,157.0,1,0,0,,0.4266101324269345,0.2493768708688293,0,1,0,0
200,36.0,33.05,6.0,3,4,0,35.8324896973947,128.745983763936,478.0,547.0,10.0,818.0,946.0,232.0,168.0,1,1,0,,0.30521693013979145,0.13371041518012597,0,1,0,0
200,35.0,39.67,6.0,2,4,0,35.8324376444102,128.745646661195,453.0,516.0,22.0,846.0,916.0,212.0,172.0,1,1,0,,0.30949261872241507,0.1313246210486199,0,1,0,0
200,42.0,26.44,6.0,1,3,0,35.8405578751805,128.753294767857,478.0,154.0,113.0,305.0,1811.0,106.0,76.0,0,1,0,,0.04897656984727442,-0.42989079090212856,1,0,0,0
100,26.0,19.83,7.0,1,3,0,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,0,1,0,,-0.4990136475085726,0.051675860153699446,1,0,0,0
100,28.0,33.06,6.0,2,4,0,35.8119435188157,128.759860878584,2778.0,168.0,25.0,88.0,3209.0,30.0,152.0,1,1,0,,0.07434745744067435,0.44398432314701236,0,1,0,0
100,35.0,26.44,6.0,1,3,0,35.8389043000342,128.753036258949,293.0,64.0,22.0,197.0,1711.0,42.0,223.0,0,1,0,,-0.5362431501292857,-0.12167279392279087,1,0,0,0
200,43.0,30.0,6.0,1,3,0,35.8395789669603,128.752004950788,375.0,153.0,132.0,312.0,1658.0,18.0,235.0,1,1,0,,0.07401424383821961,-0.444665777233718,0,0,1,0
