보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,PC3,PC4,cluster
300,35.0,42.0,6.0,2,4,False,35.8022915884211,128.736575515635,3561.0,326.0,54.0,278.0,2617.0,14.0,168.0,True,False,False,,1.5457341227285173,2.4666066696324087,0.5166902782743211,-1.7564154958758371,2
200,35.0,40.0,6.0,2,4,True,35.8254861053787,128.735411411036,1086.0,25.0,126.0,105.0,834.0,163.0,129.0,False,True,False,,-0.5902699597274428,-0.46077770804697654,0.46718945199477935,2.2433262201486133,0
200,35.0,31.8,6.0,3,4,False,35.8103468012132,128.759781607781,2950.0,190.0,100.0,56.0,3336.0,75.0,68.0,True,True,False,,1.410898039759743,3.8387300757003997,0.8316475869726417,-0.9063894494100231,3
300,35.0,39.67,6.0,2,4,False,35.817441218768,128.75808667108,2147.0,263.0,94.0,443.0,2671.0,69.0,104.0,True,True,False,,1.6893518445371212,1.5826321549283084,-0.11502839427463124,-0.9384358735362129,3
200,38.0,42.98,6.0,2,4,False,35.8095330132332,128.759306314942,3030.0,92.0,0.0,133.0,3377.0,92.0,161.0,True,False,False,,0.7404531309523021,3.8400549904163364,1.2205834204648685,-0.2926343292474646,2
200,35.0,39.67,6.0,2,4,False,35.8097374808418,128.759238475581,3007.0,114.0,24.0,124.0,3356.0,72.0,148.0,True,True,False,,0.7879796412305135,3.765758406671635,1.2001439205583035,-0.636413960714714,3
100,27.0,39.67,6.0,4,4,False,35.8270826116024,128.735519097105,927.0,149.0,55.0,165.0,657.0,131.0,161.0,False,False,False,,-0.9975989134681588,-0.940365075673724,-0.4943903837925705,1.6758903131181955,2
200,35.0,42.98,6.0,2,4,False,35.8095663702785,128.759440688794,3029.0,98.0,13.0,121.0,3382.0,97.0,150.0,True,True,False,,0.8640823560797622,3.859880953062074,1.2142274281279606,-0.27189303450772495,3
200,32.0,40.0,6.0,4,4,False,35.8102683552967,128.759452527175,2953.0,175.0,83.0,86.0,3323.0,46.0,98.0,True,True,False,,1.082961297966139,3.7149942933957454,0.9892637715888093,-1.2044551605836817,3
200,38.0,40.0,6.0,3,4,False,35.8095330132339,128.759306314942,3030.0,92.0,0.0,133.0,3377.0,92.0,161.0,True,False,False,,0.7404531309523021,3.8400549904163364,1.2205834204648685,-0.2926343292474646,2
200,33.0,39.67,6.0,2,4,False,35.8188561082925,128.754736816928,1944.0,112.0,13.0,199.0,2340.0,251.0,138.0,True,True,False,,1.0498602926853995,1.7931635896119438,0.13205245901576157,2.225881826444657,2
100,26.0,39.67,6.0,2,4,False,35.8162839168605,128.762502660006,2387.0,267.0,69.0,622.0,3062.0,199.0,58.0,True,True,False,,3.3366522605410123,2.144634598895809,-0.6407513147138193,0.43000898933814413,2
300,30.0,40.0,6.0,3,4,False,35.820336121121,128.724371412286,1567.0,158.0,66.0,328.0,1652.0,61.0,91.0,True,True,False,,-0.002597273261486534,0.7212887956477986,-0.5096584046717483,0.1896472842291055,3
100,22.0,33.05,6.0,2,3,False,35.8157972111757,128.763707014991,2478.0,357.0,186.0,639.0,3181.0,315.0,116.0,True,False,False,,5.293688167445439,1.1063486952672181,0.3719370245662201,0.9236408356793119,2
300,37.0,39.67,6.0,3,4,True,35.817238223191,128.75804778584,2168.0,246.0,79.0,441.0,2683.0,47.0,104.0,True,False,False,,1.396060299704988,1.7351747416260905,-0.13668390359130322,-1.100469942766225,0
200,25.0,38.5,6.0,3,4,False,35.8215227344658,128.739271248138,1408.0,203.0,200.0,269.0,1319.0,167.0,176.0,True,False,False,,1.2550163667804097,-0.9982158508977824,0.8358241989284574,0.9545786242614234,2
100,22.0,40.0,6.0,3,3,False,35.8157972111757,128.763707014991,2478.0,357.0,186.0,639.0,3181.0,315.0,116.0,True,False,False,,5.293688167445439,1.1063486952672181,0.3719370245662201,0.9236408356793119,2
200,33.0,39.67,6.0,2,4,False,35.8098391417157,128.759102101806,2993.0,126.0,39.0,129.0,3339.0,57.0,150.0,True,False,False,,0.8081852403208097,3.6371456400238995,1.2674679872392933,-0.8953070056244723,2
100,25.0,39.67,6.0,1,3,False,35.8163770562549,128.762560480111,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,True,False,False,,3.474470475214252,2.138872886009548,-0.7343328771752219,0.46333060852663094,2
100,22.0,39.67,6.0,3,4,False,35.8248582227229,128.738308694449,1058.0,290.0,80.0,89.0,939.0,62.0,138.0,False,False,False,,-0.8690423958092643,-0.5921955037476517,-0.8378154313445542,0.15414463986748028,2
200,30.0,39.67,6.0,2,4,False,35.8157737533948,128.762898300399,2453.0,289.0,119.0,592.0,3124.0,246.0,117.0,True,True,False,,3.9881647753687064,1.607214044489575,0.18643319018392523,0.6032794950827778,2
200,28.0,39.67,6.0,2,4,False,35.8195556661654,128.740689792531,1618.0,143.0,33.0,267.0,1565.0,182.0,124.0,False,False,False,,0.3916129244254563,0.6284228004140231,-0.4230363517434281,1.7821860254013222,2
200,37.0,21.75,6.0,2,4,False,35.8152501073161,128.763402060158,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0,True,False,False,,4.834845115852077,1.449278190096291,0.6881134655994151,0.8897240361020536,2
200,35.0,39.67,6.0,2,4,False,35.8175707158298,128.75907155466322,2154.0,239.0,68.0,532.0,2730.0,138.0,43.0,True,True,False,,2.2861935138244984,1.9971102456485699,-0.7774756087055283,0.09797210365285665,2
200,28.0,39.66,6.0,2,3,False,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,True,False,False,,3.9803747485740173,1.7799039058252089,-0.27075319184188623,0.5916366583609526,2
200,32.0,39.67,6.0,1,3,False,35.8159363427314,128.762497188537,2423.0,256.0,79.0,588.0,3085.0,206.0,96.0,True,False,False,,3.317884306914769,1.9737088801431517,-0.1604057779331031,0.43913695567244415,2
200,38.0,39.67,6.0,4,4,True,35.8116039123255,128.75964971275,2811.0,174.0,59.0,49.0,3224.0,59.0,126.0,True,True,False,,0.7459316656060351,3.4985301417529766,0.9762413231151166,-0.9515827066317355,0
300,35.0,42.98,6.0,4,4,False,35.828833901731,128.739822198253,597.0,175.0,191.0,315.0,604.0,195.0,244.0,False,False,False,,0.4992561063584889,-2.7588399813479807,0.8061006688046902,1.7617443436902052,2
100,20.0,26.45,7.0,2,3,False,35.8220901890673,128.7395193049,1343.0,225.0,181.0,232.0,1265.0,188.0,206.0,True,False,False,,1.1425974030793276,-1.2016156640355817,0.8254753290080565,1.1689170743956023,2
300,40.0,39.67,7.0,2,3,False,35.8170973997743,128.739655859676,1895.0,187.0,17.0,227.0,1806.0,243.0,198.0,False,False,False,,0.9432879827598217,0.5998085611084095,0.09191996372063618,2.0878861415898897,2
200,37.0,22.75,6.0,3,4,False,35.8152501073161,128.763402060158,2524.0,291.0,190.0,575.0,3196.0,291.0,107.0,True,True,False,,4.834845115852077,1.449278190096291,0.6881134655994151,0.8897240361020536,3
200,45.0,33.06,6.0,2,3,False,35.8393226755741,128.753160894204,340.0,45.0,39.0,210.0,1740.0,39.0,204.0,True,True,False,,-1.8340717812485294,-0.18117394452857666,0.35125016386424285,0.17640724196339333,3
200,36.0,27.0,6.0,3,3,False,35.8391617112148,128.752736367882,321.0,81.0,55.0,233.0,1698.0,63.0,235.0,True,True,False,,-1.4616838321168502,-0.6435962325031465,0.5246397047383607,0.24320590310162313,3
200,30.0,39.67,6.0,2,4,True,35.8195193217997,128.735096396282,1709.0,147.0,112.0,278.0,1498.0,134.0,226.0,True,False,False,,0.5065354429421369,-0.3954832423456427,0.9992841632629416,0.799824973059962,0
200,45.0,20.0,6.0,2,4,False,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,False,True,False,,-1.0333787051954695,-0.4468840827935312,-1.170554973831458,0.400695350972297,1
100,27.0,27.0,6.0,1,3,True,35.8419969790893,128.751947577142,641.0,291.0,183.0,505.0,1788.0,75.0,192.0,False,True,False,,1.093339517855378,-1.528402044513566,0.18569560388708045,-0.8071203765763891,0
70,23.0,26.44,18.0,2,4,False,35.8365245478869,128.751798777478,99.0,341.0,37.0,141.0,1520.0,159.0,188.0,True,True,False,,-0.5422849422906417,-1.013523546675656,-1.1789157891135018,0.7462959245317069,3
100,30.0,23.14,6.0,3,4,False,35.8390834877691,128.759979448065,714.0,476.0,132.0,185.0,2307.0,62.0,142.0,True,True,False,,0.7220165909122441,-0.1484635381890076,-0.8719779240331119,-1.6340768739361708,3
200,35.0,26.45,6.0,3,4,False,35.8402527935126,128.755895883513,520.0,157.0,35.0,131.0,2007.0,61.0,199.0,True,True,False,,-1.3358795352744741,0.18154680459386124,0.04681216144343147,-0.10475239366577152,3
200,33.0,26.0,6.0,2,4,True,35.8443375,128.75991800000048,1099.0,234.0,65.0,341.0,2536.0,128.0,129.0,False,True,False,,0.8241542147743274,0.8828101021219176,-0.39041666952384396,0.03369402298949772,0
200,35.0,23.14,6.0,2,4,False,35.8401097306666,128.756300327019,527.0,178.0,57.0,91.0,2034.0,70.0,164.0,True,True,False,,-1.1079767838626358,0.35978753486149034,-0.11554514311819805,-0.07632779040175645,3
200,32.0,39.67,26.0,2,3,False,35.8210666237514,128.725786862302,1462.0,152.0,159.0,312.0,1589.0,126.0,227.0,True,False,False,,0.7552248857261861,-0.7523330791632308,1.2549441440499516,0.4755056959341568,2
200,28.0,25.5,6.0,3,4,False,35.824534521868,128.739611160064,1072.0,381.0,109.0,183.0,1010.0,61.0,66.0,True,False,False,,-0.038950315572261224,-0.5094284488685035,-1.6319843135507108,-0.2010092148203987,2
100,25.0,25.5,6.0,2,3,False,35.8163770562557,128.76256048011,2379.0,275.0,75.0,634.0,3059.0,204.0,47.0,True,True,False,,3.474470475214252,2.138872886009548,-0.7343328771752219,0.46333060852663094,3
200,32.0,35.5,6.0,3,4,True,35.8187300557067,128.738878281432,1721.0,42.0,156.0,83.0,1614.0,280.0,114.0,True,False,False,,1.2341211508363286,0.6583427932849004,1.0297742391242986,2.970454372312177,0
300,38.0,29.75,6.0,4,4,True,35.8449468121047,128.708126553574,540.0,139.0,95.0,499.0,694.0,230.0,433.0,False,False,False,,0.2650954713536253,-3.755200451156375,1.6198535213382423,2.0989086536132855,0
200,35.0,36.5,6.0,3,4,True,35.8235359248145,128.741263787209,1175.0,426.0,245.0,318.0,1172.0,176.0,42.0,True,False,False,,2.3469348394169174,-1.1692696799281532,-1.035823705744485,0.48675822810117814,0
150,35.0,27.0,6.0,1,3,False,35.8409198102764,128.753495524023,519.0,168.0,124.0,332.0,1845.0,114.0,37.0,True,True,False,,0.3172113921665016,0.2249836308135454,-0.8975977391920136,0.5947446342772611,3
200,35.0,34.0,6.0,2,3,False,35.8220465284207,128.755762138859,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0,True,True,False,,-0.5691798505703839,1.122273093468642,0.5696716084276935,-0.33852170573338564,3
200,35.0,34.0,6.0,3,3,False,35.8220465284207,128.755762138859,1604.0,136.0,42.0,170.0,2194.0,48.0,190.0,True,True,False,,-0.5691798505703839,1.122273093468642,0.5696716084276935,-0.33852170573338564,3
100,32.0,27.0,6.0,3,4,False,35.8407967273689,128.760924804424,884.0,376.0,91.0,112.0,2450.0,181.0,82.0,True,True,False,,1.0728460727450515,0.9070763426765295,-1.1042965534774323,0.2949008058326812,3
100,30.0,33.05,6.0,4,4,False,35.8177414331703,128.757676736951,2106.0,311.0,100.0,406.0,2621.0,99.0,150.0,True,False,False,,1.879642066173634,1.1218619501919807,0.09316569330428849,-0.821050581282196,2
200,35.0,33.05,6.0,3,4,False,35.8304801615736,128.747355360295,696.0,699.0,153.0,887.0,1104.0,189.0,187.0,True,False,False,,3.6077601626373386,-3.579609191886422,-2.3807458008238256,-0.46182420823438797,2
300,35.0,33.5,6.0,2,4,False,35.8103764792829,128.759219384801,2937.0,185.0,94.0,107.0,3300.0,25.0,113.0,True,False,False,,1.0492919687912377,3.4948167318571377,1.1257104155479396,-1.5416752318723717,2
200,38.0,33.5,6.0,3,4,False,35.8171348542924,128.75561987948,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0,False,False,False,,1.3423071854594886,1.372202427208971,0.8537489262118335,-0.1488277480717525,2
300,40.0,42.5,6.0,2,4,False,35.8188071758631,128.754860320794,1951.0,118.0,25.0,204.0,2352.0,259.0,138.0,True,False,False,,1.2276454988896124,1.7273755094317185,0.19825470588796534,2.2532268960015003,2
200,30.0,28.5,6.0,3,4,False,35.801381283877,128.737603013946,3652.0,291.0,17.0,318.0,2591.0,57.0,131.0,False,False,False,,1.7023978002906621,2.871605150639386,0.06088056725861872,-0.932186096218986,2
300,35.0,32.99,7.0,4,4,False,35.8174634874388,128.756736488464,2121.0,284.0,42.0,322.0,2577.0,119.0,174.0,True,False,False,,1.2974696802995378,1.378977136681272,0.018908867042537063,-0.3084906519188067,2
300,38.0,29.75,6.0,4,4,True,35.8453066580607,128.7080867909,572.0,100.0,103.0,538.0,727.0,219.0,468.0,False,False,False,,0.22018930239002987,-3.946058545251266,2.1226058172595237,1.9800272965976538,0
200,28.0,29.75,6.0,3,4,False,35.8307304951512,128.705733851898,1116.0,174.0,85.0,332.0,1007.0,85.0,92.0,False,False,False,,-0.2432914712337118,-0.4262664025587914,-0.8565606593589713,0.8024380322148815,2
300,37.0,36.36,6.0,3,4,False,35.8412166665084,128.699829349609,461.0,369.0,14.0,59.0,413.0,68.0,114.0,False,False,False,,-1.7089374851157506,-1.1952942877097419,-2.266660507725299,0.5642002578126244,2
200,45.0,25.0,6.0,2,4,False,35.8373416662741,128.751157397615,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,False,True,False,,-1.0022531026324102,-1.2039008892939156,-0.8002459770381097,0.3009152088511725,1
150,35.0,23.14,7.0,2,3,False,35.8393256084919,128.75253988499364,340.0,100.0,80.0,257.0,1689.0,39.0,227.0,False,True,False,,-1.3327862728242164,-0.7613640738265611,0.5586720442743393,-0.1682791566962091,1
200,45.0,23.14,6.0,1,3,False,35.8395787535851,128.752859755329,367.0,82.0,66.0,249.0,1727.0,67.0,188.0,False,True,False,,-1.2136516760557208,-0.36190595018536326,0.23436632840004884,0.3235107673381378,1
100,20.0,23.14,6.0,1,4,False,35.8394827569568,128.766053811731,1242.0,127.0,46.0,256.0,2846.0,93.0,84.0,True,True,False,,0.20911991332332977,2.0705875681705734,-0.19802425009723298,-0.038932598971887375,3
100,28.0,26.45,6.0,4,4,False,35.840786196475506,128.75717593033517,635.0,206.0,65.0,110.0,2137.0,35.0,99.0,False,True,False,,-0.9764669496806739,0.8718329101819959,-0.6269129898181877,-0.5605816199237995,1
100,32.0,26.45,6.0,3,3,False,35.839391954056,128.75367459498466,354.0,21.0,13.0,180.0,1785.0,42.0,187.0,False,True,False,,-2.081408767661909,0.2024615669875678,0.16428975863894502,0.3875912380409444,1
100,30.0,23.14,7.0,3,3,False,35.839244850212005,128.75263992343514,331.0,90.0,68.0,245.0,1694.0,51.0,231.0,False,True,False,,-1.3948213936735305,-0.7030070151450063,0.5478880566871063,0.037404585080842476,1
100,22.0,23.14,6.0,3,4,False,35.8400627106993,128.76445985752,1127.0,58.0,116.0,125.0,2726.0,46.0,74.0,True,False,False,,-0.3265187477550653,1.9996618781343305,0.5694138197876446,-0.4166349310375878,2
100,30.0,23.14,6.0,3,4,False,35.840786196475506,128.75717593033517,635.0,206.0,65.0,110.0,2137.0,35.0,99.0,True,True,False,,-0.9764669496806739,0.8718329101819959,-0.6269129898181877,-0.5605816199237995,3
100,28.0,28.5,6.0,1,3,False,35.8413136850578,128.751401765899,575.0,309.0,182.0,476.0,1705.0,85.0,194.0,False,True,False,,1.0507928818568704,-1.6628858850683186,0.08409542146564461,-0.6885786153871304,1
200,35.0,25.0,6.0,2,4,False,35.8405597781913,128.755774494495,544.0,132.0,2.0,157.0,2011.0,34.0,176.0,True,True,False,,-1.7074117288037063,0.5321327390853722,-0.2888669354639145,-0.1994748749639245,3
200,36.0,20.1,6.0,1,3,False,35.8391617112148,128.752736367882,321.0,81.0,55.0,233.0,1698.0,63.0,235.0,True,True,False,,-1.4616838321168502,-0.6435962325031465,0.5246397047383607,0.24320590310162313,3
100,29.0,20.1,7.0,3,3,False,35.8396372080349,128.75314579383,375.0,65.0,43.0,233.0,1753.0,70.0,172.0,True,True,False,,-1.3982647248593982,-0.06046930139272674,0.027449736800814903,0.5077073865759972,3
200,32.0,25.0,6.0,1,3,False,35.840091324207,128.759578183537,740.0,435.0,42.0,116.0,2309.0,83.0,58.0,True,True,False,,0.09818532827227648,1.0139074776121566,-2.0000107502242086,-0.7820975556232898,3
200,35.0,26.45,6.0,2,4,True,35.8408042922797,128.756110901091,583.0,127.0,42.0,151.0,2050.0,26.0,188.0,True,True,False,,-1.5018813375238977,0.3620176559799099,0.16828867515301604,-0.44575107019894994,0
300,46.0,40.0,6.0,2,4,False,35.8473054221807,128.761338119339,1445.0,120.0,263.0,583.0,2820.0,459.0,145.0,True,False,False,,5.150889142363577,-0.11021310091253798,1.6491695771586616,3.459970507067991,2
200,34.0,25.0,6.0,1,3,False,35.8399592628338,128.753424133811,413.0,86.0,56.0,243.0,1791.0,100.0,129.0,False,True,False,,-0.9133292326032714,0.13941484957480818,-0.3002158105033206,0.8053007094135315,1
70,26.0,26.45,6.0,2,3,False,35.8413709870074,128.751668195445,576.0,299.0,195.0,465.0,1729.0,68.0,200.0,False,True,False,,0.96174520545666,-1.6832176717725738,0.2963254360821576,-0.9180744457495218,1
100,24.0,23.14,6.0,4,4,False,35.8393569350488,128.766441682465,1272.0,162.0,82.0,290.0,2877.0,78.0,56.0,True,True,False,,0.5998125766177427,2.025409207308937,-0.3021182655396753,-0.4244211093911574,3
200,32.0,25.0,6.0,2,4,True,35.8415050540336,128.758356278472,764.0,290.0,92.0,145.0,2267.0,36.0,60.0,False,True,False,,-0.2618980217316237,1.0040088503642988,-1.0218126209406293,-0.9524312016001003,0
200,44.0,25.0,6.0,3,4,False,35.8384686912828,128.757748528632,504.0,305.0,119.0,97.0,2095.0,149.0,206.0,False,True,False,,0.21866737850571036,-0.4738391156612854,0.15226821112690117,0.08902830246216625,1
100,30.0,26.45,6.0,1,3,False,35.8395490262588,128.752624371781,364.0,99.0,86.0,264.0,1706.0,45.0,202.0,False,True,False,,-1.1799888961082086,-0.6088440680871806,0.41240423698394163,-0.07540369471421317,1
200,36.0,29.75,6.0,3,4,True,35.8400713261697,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,False,True,False,,0.042671585685374123,1.2021549791959059,-1.904189524743751,-0.7712854517940015,0
200,35.0,26.45,7.0,1,3,False,35.8398712495728,128.75211906128,405.0,156.0,139.0,322.0,1681.0,46.0,206.0,False,False,False,,-0.4954310155602667,-1.090435054827929,0.5631013821345915,-0.434625243888507,1
200,36.0,27.0,6.0,2,4,False,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,,-2.048174144963077,-0.18719850169161265,0.19085222415000466,0.17475557869981445,3
200,35.0,25.6,6.0,2,4,True,35.8400713261704,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,True,False,False,,0.042671585685374123,1.2021549791959059,-1.904189524743751,-0.7712854517940015,0
300,35.0,35.0,9.0,2,4,False,35.8027599962458,128.737741454492,3498.0,212.0,89.0,175.0,2721.0,107.0,62.0,True,False,False,,1.9886080650029314,3.366471651411896,0.46913683237846937,-0.18202998253495498,2
70,23.0,39.67,6.0,2,3,False,35.8164023949149,128.762786628838,2384.0,295.0,95.0,646.0,3074.0,224.0,47.0,True,False,False,,3.850810135341343,1.988209593592809,-0.67510727734908,0.5543583552055006,2
150,34.0,33.06,6.0,2,4,False,35.8383699588863,128.757900399051,511.0,321.0,123.0,106.0,2105.0,163.0,209.0,True,False,False,,0.42137961253136597,-0.5548602071651217,0.13515801715746253,0.1696898051768541,2
200,35.0,25.2,6.0,3,4,False,35.8295790798413,128.739278219337,529.0,136.0,164.0,301.0,509.0,164.0,213.0,True,False,False,,-0.10232478128097866,-2.453517813570579,0.47051615685111353,1.7481553821586109,2
200,35.0,39.67,6.0,2,4,True,35.8422696486298,128.758855470916,858.0,343.0,151.0,235.0,2344.0,104.0,119.0,True,True,False,,1.0299824377877997,0.17531112769049337,-0.3474359310601629,-0.7136721668559797,0
100,28.0,33.06,19.0,2,4,False,35.8367321360268,128.73201126381,444.0,303.0,42.0,292.0,522.0,52.0,63.0,True,False,False,,-1.1116893888619133,-1.1536633995412608,-2.3544805200892247,0.489383256402465,2
100,30.0,33.06,6.0,3,4,False,35.821274811659,128.728455905188,1421.0,54.0,15.0,119.0,1450.0,200.0,44.0,True,False,False,,-0.3236798432443605,1.381518109358427,-0.8385185222769426,2.651633826142879,2
100,30.0,36.36,24.0,2,3,False,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,True,False,False,,3.9803747485740173,1.7799039058252089,-0.27075319184188623,0.5916366583609526,2
200,25.0,33.06,16.0,2,4,False,35.839354409991,128.765724604125,1209.0,120.0,47.0,248.0,2814.0,64.0,96.0,True,True,False,,-0.08503079270659536,1.9848032430662799,-0.07358524485180615,-0.3591916061012496,3
100,26.0,33.06,6.0,2,4,False,35.8139623647189,128.731025600123,2247.0,152.0,136.0,159.0,2154.0,118.0,147.0,True,False,False,,1.0056146436645885,1.2772203097081236,1.0799857633901855,0.2584121039281624,2
200,35.0,33.06,26.0,3,3,False,35.8306894187141,128.747812757588,717.0,733.0,129.0,843.0,1138.0,143.0,148.0,True,False,False,,3.180090872863334,-3.1113311749803962,-2.949433546346132,-0.9876721586110548,2
200,31.0,39.67,6.0,3,4,False,35.8438538796352,128.750893736092,861.0,353.0,170.0,728.0,1839.0,89.0,151.0,True,False,False,,2.0857548442741694,-1.5128461884109647,-0.5945370867045734,-0.843090983685347,2
200,40.0,29.75,6.0,3,4,True,35.8409824681273,128.755831843447,588.0,95.0,49.0,182.0,2036.0,13.0,169.0,True,True,False,,-1.5405354059142895,0.459315428564146,0.1732347656356149,-0.4669262267660624,0
100,27.0,39.67,6.0,1,4,False,35.8021268184917,128.737139727969,3573.0,284.0,0.0,263.0,2632.0,56.0,125.0,True,False,False,,1.3966157498425067,3.089421595842094,-0.054084314933995625,-0.8672712788119271,2
100,25.0,33.06,6.0,1,3,False,35.8295139834887,128.730393147347,537.0,280.0,109.0,370.0,602.0,56.0,142.0,True,False,False,,-0.5032551493337778,-1.925177981146175,-1.1114300797327228,0.18093399132837015,2
200,36.0,33.06,6.0,3,4,False,35.8381181814187,128.752892687269,205.0,138.0,60.0,132.0,1667.0,48.0,149.0,True,True,False,,-1.6148519891145157,-0.14189334357218064,-0.3419737765612719,0.0712886609262571,3
200,33.0,36.36,11.0,2,4,False,35.8171348542917,128.75561987948,2143.0,211.0,115.0,226.0,2529.0,122.0,163.0,True,False,False,,1.3423071854594886,1.372202427208971,0.8537489262118335,-0.1488277480717525,2
150,35.0,33.06,6.0,2,4,False,35.8407644449349,128.756654522964,605.0,167.0,62.0,119.0,2093.0,75.0,140.0,True,True,False,,-0.8902474172222132,0.575432845418805,-0.20029862484302147,0.00615613808653433,3
100,33.0,42.98,6.0,2,4,True,35.8186467597205,128.756637652176,1990.0,255.0,63.0,321.0,2484.0,226.0,178.0,True,False,False,,1.9868023559706478,1.0273433863362478,0.21542149029021446,1.054305877141187,0
200,30.0,33.06,24.0,1,3,False,35.84213558141,128.75142160989,664.0,340.0,133.0,545.0,1758.0,25.0,143.0,True,True,False,,0.7111544336821674,-1.1100199600866687,-0.8170844651701831,-1.3159397574995677,3
100,20.0,33.06,6.0,3,4,False,35.8254652250023,128.726890572927,964.0,431.0,167.0,235.0,1142.0,43.0,170.0,True,False,False,,0.36591831734722147,-1.5539068720843963,-0.5852850179059381,-1.079725109935208,2
100,25.0,35.0,6.0,3,3,False,35.8188768562211,128.755451014989,1949.0,169.0,53.0,245.0,2386.0,276.0,119.0,True,False,False,,1.8305396262171252,1.5720409198058243,0.014649811884969452,2.1909080328245105,2
300,32.0,36.36,7.0,2,3,False,35.8242781967042,128.723323215821,1178.0,191.0,106.0,119.0,1204.0,97.0,134.0,True,True,False,,-0.4453949566661822,-0.2202204666170454,-0.14933973964836103,0.6609802243444285,3
100,30.0,33.06,6.0,3,4,False,35.8431061792383,128.751539240503,769.0,364.0,152.0,629.0,1831.0,106.0,147.0,True,True,False,,1.8049132197226323,-1.3387798483090485,-0.7672312625639164,-0.5847267170294013,3
200,38.0,33.06,6.0,3,5,True,35.8415726717679,128.757627336635,729.0,224.0,117.0,164.0,2210.0,31.0,122.0,True,True,False,,-0.40138380197301193,0.49739834184776927,-0.10358230789184622,-0.941047096216183,0
100,23.0,22.08,6.0,3,4,False,35.8397949978155,128.764305740899,1104.0,86.0,125.0,152.0,2704.0,76.0,99.0,True,False,False,,0.04466154958912045,1.6303634034501224,0.6756411839931714,-0.23197231139466684,2
200,30.0,33.06,6.0,4,4,False,35.8431883045487,128.763603313413,1237.0,349.0,58.0,146.0,2775.0,98.0,124.0,True,True,False,,0.5934230307472892,1.4421389310097665,-0.6435534382079162,-0.8111076913598702,3
200,20.0,41.32,26.0,2,3,False,35.8206759276083,128.725451894456,1510.0,157.0,170.0,334.0,1641.0,73.0,194.0,True,False,False,,0.616171760489578,-0.502039923087152,1.0826087055614098,-0.17777932926572665,2
300,38.0,27.63,10.0,3,4,False,35.827326840798,128.73528662374,916.0,115.0,30.0,191.0,630.0,97.0,195.0,True,False,False,,-1.5007543150384817,-1.0296802428434242,-0.29124466252667713,1.413585934622369,2
100,28.0,33.06,14.0,6,6,True,35.8247807421868,128.736612415802,1112.0,148.0,43.0,12.0,918.0,179.0,87.0,True,False,False,,-0.8020470533078166,0.2208195959593485,-0.8954270455396877,2.2944177485737134,0
100,25.0,33.06,26.0,2,4,False,35.8247945367934,128.727258886386,1034.0,405.0,186.0,315.0,1176.0,107.0,158.0,True,False,False,,1.1609351777694212,-1.6278508567396808,-0.47781650870469494,-0.31001796387049463,2
100,20.0,23.14,6.0,2,3,False,35.8162108958394,128.762971582977,2410.0,305.0,112.0,637.0,3100.0,242.0,74.0,True,False,False,,4.093236001945682,1.7595851934289577,-0.3461370010756265,0.6104096773298242,2
100,25.0,26.45,6.0,2,4,False,35.8206234682492,128.756779575632,1776.0,97.0,141.0,211.0,2360.0,133.0,139.0,False,True,False,,0.943256231885554,1.2087283184264233,1.1332319247201688,0.48387304038125134,1
100,30.0,29.75,6.0,2,4,False,35.8207556914602,128.755871344685,1747.0,15.0,61.0,128.0,2285.0,118.0,72.0,True,True,False,,-0.12191030615993312,2.228661025100813,0.3610469607547358,1.050244998968898,3
200,35.0,42.98,6.0,2,4,False,35.8205788336725,128.756251379156,1772.0,54.0,94.0,165.0,2324.0,133.0,97.0,True,True,False,,0.4183857727695872,1.8199828618781952,0.6397978555490783,0.9010890353909865,3
200,48.0,20.0,6.0,3,3,False,35.8389684806623,128.75269515277,300.0,89.0,40.0,223.0,1686.0,48.0,240.0,False,True,False,,-1.696953175303987,-0.6170937222438455,0.419151715959999,0.08355698042765976,1
70,20.0,26.45,6.0,3,4,False,35.8252842932071,128.720752553716,1192.0,328.0,47.0,177.0,1059.0,89.0,74.0,True,False,False,,-0.33051238648351716,-0.05224027928134392,-1.7510402560606433,0.45629627222451125,2
100,23.0,26.45,6.0,3,4,False,35.8224341978303,128.719235140234,1531.0,45.0,201.0,52.0,1376.0,100.0,38.0,True,False,False,,0.027801177230554447,0.7663763846472341,0.6492204078416007,1.0241854298245603,2
